cartodb_id,the_geom,site_id,name,street,plaque_location,type,town,prov,reason_for_designation,latitude_wgs84,longitude_wgs84,cartodb_georef_status
1959,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3351,"Sewell, Jonathan",87 Saint-Louis Street,Fence in front of Sewell House NHSC,Historic Persons,Québec,Quebec,"Chief Justice of Lower Canada, early advocate of Confederation",46.809925,-71.210399,true
1860,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3252,"Neilson, John",<Null>,<Null>,Historic Persons,Québec,Quebec,"Journalist, reformer, Member of the Assembly of Lower Canada (1818-33, 1841-44)",46.813806,-71.208029,true
1855,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3247,"Murray, James",<Null>,<Null>,Historic Persons,Québec,Quebec,"Governor of Quebec (1764-68), Military Governor of Quebec District (1760-64)",46.816667,-71.216667,true
1753,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3145,"LeVasseur, Dr. Irma",1402 18th Street,Hôpital de l'Enfant-Jésus,Historic Persons,Québec,Quebec,"Female pioneer who managed to rceive a degree in medicine; one of the pioneers of paediatrics in Canada",46.836633,-71.224984,true
1749,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3141,"Le Moine, Sir James MacPherson",44 Chaussée des Écossais,at Morrin College – Former Quebec Prison NHSC,Historic Persons,Québec,Quebec,"Author, historian and ornithologist, Royal Society of Canada",46.812791,-71.210568,true
1747,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3139,"Lavallée, Calixa",Hamel Street,<Null>,Historic Persons,Québec,Quebec,"Wrote the music for ""O Canada"" (1880), first famous Canadian musician",46.815231,-71.208116,true
1746,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3138,"Laval, Bishop François de Montmorency",<Null>,<Null>,Historic Persons,Québec,Quebec,"First Bishop of Québec (1674-88), organized Church in New France",46.816667,-71.216667,true
1742,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3134,"Langevin, Sir Hector-Louis",<Null>,<Null>,Historic Persons,Québec,Quebec,"Father of Confederation, Minister of Public Works (1869-73, 1879-91)",46.816667,-71.216667,true
1728,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3120,"La Croix de Chevrières de Saint-Vallier, monseigneur Jean-Baptiste de",<Null>,Next to l'Hôpital Général de Québec,Historic Persons,Québec,Quebec,"Second Bishop of Québec, founded ""l'hôpital Général"" (1688)",46.814581,-71.232495,true
1724,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3116,"Krieghoff, Cornelius",115 Grande Allée Avenue (at Cartier Ave.),<Null>,Historic Persons,Québec,Quebec,"Painter, portrayed landscapes, rural people of Quebec",46.802039,-71.223791,true
1705,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3097,"Jolliet, Louis",du Petit Champlain Street,On monument beside old house,Historic Persons,Québec,Quebec,"With Marquette, explored the Mississippi River (1673)",46.812211,-71.203662,true
1680,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3072,"Holland, Samuel Johannes",Holland Avenue at Maire-Rollet Street,Holland Park,Historic Persons,Québec,Quebec,"Surveyor, military engineer, Surveyor General of Quebec (1764-91)",46.794704,-71.252395,true
1679,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3071,"Hocquart, Gilles",<Null>,<Null>,Historic Persons,Québec,Quebec,"Intendant of New France (1731-48), began Les Forges du Saint-Maurice",46.816667,-71.216667,true
1651,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3043,"Haldimand, Sir Frederick",Mont-Carmel Street (corner of rue de la Porte),North west corner of Jardin des Gouverneurs Park,Historic Persons,Québec,Quebec,"Governor of Quebec (1778-86), built the Coteau-du-lac Canal (1779), settled Loyalists",46.811028,-71.206114,true
1626,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,3018,"Garneau, François-Xavier",Pierre-Olivier-Chauveau Street,On wall next to City Hall side entrance,Historic Persons,Québec,Quebec,"Historian, founder of the ""Institut canadien de Québec""",46.814217,-71.208145,true
1606,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2998,"Fitzpatrick, Sir Charles",<Null>,University of Laval,Historic Persons,Québec,Quebec,"Chief Justice of Canada, Lieutenant-Governor of Quebec (1918-23); chief counsel for Louis Riel, Northwest Rebellion 1885",46.815299,-71.204893,true
1588,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2980,"Dufferin, Marquess of (Frederick Blackwood)",Dufferin Terrace,southern end of the Rotonde,Historic Persons,Québec,Quebec,"Governor General of Canada (1872-78), writer, traveller, linguist and diplomat",46.811618,-71.204651,true
1560,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2952,"De Buade, Louis (Count of Frontenac)",<Null>,Saint-Louis Forts and Châteaux NHSC,Historic Persons,Québec,Quebec,"Governor General of New France (1672-82, 1689-98), extended it to the Great Lakes",46.811732,-71.204579,true
1546,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2938,"Crémazie, Octave",37 Sainte-Angèle St.,On wall of building,Historic Persons,Québec,Quebec,"Quebec poet, founded ""Le Mouvement littéraire du Québec"" in the 1850s",46.813055,-71.210842,true
1522,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2914,"Chaussegros de Léry, Gaspard-Joseph",<Null>,Fortifications of Québec NHSC - Artillery Park - Nouvelles Casernes,Historic Persons,Québec,Quebec,"Helped shape several major historical sites, which are still a part of the Canadian and American landscape; including Fortifications of Québec",46.813947,-71.213491,true
1501,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2893,"Carleton, Sir Guy (Lord Dorchester)",<Null>,<Null>,Historic Persons,Québec,Quebec,"Governor of Quebec (1768-78), Governor-in-Chief of British North America (1786-96)",46.816667,-71.216667,true
1578,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2970,Donnacona,175 De L'Espinay St.,Cartier-Brébeuf NHSC,Historic Persons,Québec,Quebec,"Iroquois leader, dealings with Jacques Cartier",46.825851,-71.239728,true
1474,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2866,"Bouchette, Lieutenant-Colonel Joseph",44 St. Louis Street,On wall of house,Historic Persons,Québec,Quebec,"Surveyor General of Lower Canada (1804-41), author and map maker",46.811577,-71.207767,true
1434,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2826,"Aubert de La Chesnaye, Charles",Du Sault-au-Matelot St.,On wall of building facing rue du Sault-au-Matelot,Historic Persons,Québec,Quebec,"Leading businessman in fur trade, commerce, real estate, shipping",46.814037,-71.203122,true
1513,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2905,"Champlain, Samuel de",Dufferin Terrace,<Null>,Historic Persons,Québec,Quebec,"Noted explorer, founded Québec, considered father of New France",46.811579,-71.204644,true
1411,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2803,Women Workers in Canada's Military Munitions Industry,<Null>,Dominion Arsenal,Historic Events,Québec,Quebec,Provided exemplary assistance in the defence of the country and in the war effort,46.813958,-71.213284,true
1350,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2742,"Siege of Quebec, 1759",Grande-Allée West,Battlefields Park,Historic Events,Québec,Quebec,This campaign led to the creation of both British North America/Canada and the United States of America,46.798486,-71.229072,true
1349,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2741,Siege of Quebec in 1775,De la Barricade St. west of Saint-Pierre St.,On wall of building,Historic Events,Québec,Quebec,Failed attempt by Americans in 1775-76,46.815575,-71.203344,true
1321,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2713,Quebec Ship Labourers' Benevolent Society,<Null>,Notre-Dame-de-la-Garde Municipal Park,Historic Events,Québec,Quebec,One of the first examples of cooperation between different cultural groups to defend workers' rights and interests in a union context,46.800805,-71.212149,true
1320,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2712,Quebec Conferences (1943-1944),<Null>,inside Québec Citadel NHSC,Historic Events,Québec,Quebec,"Churchill, Roosevelt and Mackenzie King met to plan Allied strategy; World War II",46.807607,-71.20771,true
1293,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2685,Opening of the St. Lawrence to All Nations,Prince-de-Galles Street,on wall of building at the Princess Louise Docks,Historic Events,Québec,Quebec,1849 revocation of navigation laws banning foreign ships,46.81784,-71.201899,true
1280,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2672,Nineteenth Century Shipbuilding at Quebec,Saint-André Street,<Null>,Historic Events,Québec,Quebec,25 shipyards in Québec built some 50 ships per year in mid 19th-century,46.817305,-71.20548,true
1257,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2649,Midwives of New France,Côte Sainte-Geneviève,At the former residence of Hélène Desportes (côte Sainte-Geneviève in Québec City),Historic Events,Québec,Quebec,"Formed the core of a network coordinated by the Church that reached nearly every settled part of New France before the Conquest; part of an obstetric model unique in Canada's history",46.811411,-71.219448,true
1251,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2643,"Meetings of Parliament, 1841-1866",Port-Dauphin,Montmorency Park,Historic Events,Québec,Quebec,"Québec was capital from 1852-56, 1860-66",46.813959,-71.2045,true
1237,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2629,Literary and Historical Society of Quebec,44 Chaussée des Écossais (formerly Saint-Stanislas Street),front wall of Morrin College / Former Quebec Prison NHSC,Historic Events,Québec,Quebec,"Founded in 1824, led to Geological Survey, Public Archives and Historic Sites and Monuments Board of Canada",46.812745,-71.210528,true
1205,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2597,Immigration of the King's Daughters to New France,<Null>,Near rue du Cul-de-sac and in proximity to the Royal Battery,Historic Events,Québec,Quebec,Eight-hundred immigrants who were provided with a one-way passage played a decisive role in the history of the settlement of New France,46.812261,-71.203261,true
1187,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2579,Good Shepherd Sisters of Québec,14 Couillard Street,Béthanie House,Historic Events,Québec,Quebec,"Pioneers among those who have worked with marginalized women, they engaged in charitable works that have endured for more than 150 years",46.815473,-71.207408,true
1167,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2559,Founding of Laval University,rue de l'Université,at the Seminary of Québec,Historic Events,Québec,Quebec,Established by royal charter 1852,46.815431,-71.204694,true
1155,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2547,Food and Agriculture Organization,des Carrières St.,in the Château Frontenac NHSC,Historic Events,Québec,Quebec,"First of the new United Nations agencies, established in 1945",46.811877,-71.205573,true
1142,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2534,First Patent in Canada,Côte de la Montagne,on wall,Historic Events,Québec,Quebec,"Issued in 1824 by the Province of Lower Canada, for a washing machine design",46.813554,-71.204522,true
1054,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2446,Contributions of the Augustines de la Miséricorde de Jésus of Québec City's Hôtel-Dieu,11 Côte du Palais,On the grounds of l'Hôtel-Dieu de Québec NHSC,Historic Events,Québec,Quebec,Established and perpetuated an ancient hospital tradition founded on Christian faith that significantly marked the history of Canadian hospitals,46.814965,-71.210816,true
1053,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2445,Contribution of German Troops to the Defence of Canada during the American War of Independence (1776-1783),<Null>,<Null>,Historic Events,Québec,Quebec,"10,000 German soldiers served in Canada, 2,400 settled in Canadian territory, including 1,400 in the province of Quebec",46.813811,-71.20807,true
1038,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2430,Chemin Royal,<Null>,On west side of St. John's Gate,Historic Events,Québec,Quebec,"Québec-to-Montréal roadway inaugurated Kings Highway, 1734",46.812808,-71.213174,true
984,0101000020E6100000C4EBFA05BBCD51C0F29881CAF8674740,2376,Battle of Sainte-Foy,Chemin Sainte-Foy and Avenue des Braves,Parc des Braves,Historic Events,Québec,Quebec,"Striking tactical victory for the French and Aboriginal forces; restored the pride of the French troops",46.800671,-71.240749,true
1424,0101000020E6100000679B1BD3135252C0B64AB0389CB94640,2816,"Albani, Emma Lajeunesse Gye",420 Martel Street West,<Null>,Historic Persons,Chambly,Quebec,Internationally renowned opera soprano,45.455844,-73.291978,true
1274,0101000020E610000011FC6F253BA64FC09D11A5BDC1DB4640,2666,Naval Encounter,Church Street,In a community field,Historic Events,Tatamagouche,Nova Scotia,"British attack on French fleet headed for Louisbourg, 1745",45.713049,-63.29496,true
1688,0101000020E6100000FB22A12DE7AE53C077D66EBBD02C4640,3080,"Hughes, Sir Samuel",210 Kent Street,front of the Armoury Building,Historic Persons,Lindsay,Ontario,"Soldier, journalist, federal Minister of Militia and Defence (1911-16)",44.35405,-78.74195,true
1709,0101000020E610000018213CDA380654C01D9430D3F67F4540,3101,Kahkewaquonaby (Reverend Peter Jones),<Null>,reserve of the Mississaugas of the New Credit First Nation,Historic Persons,New Credit,Ontario,"Mississauga chief and Methodist minister; first to make Ojibwa a written language",42.999667,-80.094717,true
1734,0101000020E610000091D5AD9E93AA51C0B48EAA26880E4740,3126,"Lacroix, Édouard",11160 9ième Avenue,<Null>,Historic Persons,Saint-Georges-de-Beauce,Quebec,"Worked within the French-Canadian nationalist movement from 1934 to 1944; played a significant role in Quebec and Canadian politics",46.116426,-70.687279,true
1294,0101000020E61000006D904946CEB45EC0FDF675E09C8D4840,2686,Oregon Treaty of 1846,Route 99,Peace Arch Provincial Park,Historic Events,Surrey,British Columbia,Established the 49th parallel as the United States - Canada border west of Rockies,49.00215,-122.755317,true
1002,0101000020E610000082734694F66453C0465F419AB10C4640,2394,British Commonwealth Air Training Plan,"Highway 2, Yukon Street at Anson",grassed over block near water tower on base,Historic Events,Trenton,Ontario,Schools established across Canada to train Commonwealth airmen in World War II,44.107884,-77.531967,true
1469,0101000020E6100000FC6F253B361452C01CB1169F02C04640,2861,"Bombardier, Joseph-Armand",1001 J.-A. Bombardier Avenue,On grounds of J. Armand Bombardier museum,Historic Persons,Valcourt,Quebec,Industrialist and developer of snowmobile,45.494799,-72.310324,true
1851,0101000020E6100000C98E8D40BCDA59C08E588B4F01604940,3243,"Motherwell, William Richard",Highway 22,Motherwell NHSC,Historic Persons,Abernethy,Saskatchewan,"Federal Minister of Agriculture; founded Territorial Grain Growers' Association",50.720713,-103.425004,true
1842,0101000020E61000003D49BA66F2C14EC01E166A4DF3CE4740,3234,"Montizambert, Dr. Frédérick",<Null>,inside the rear door to the Parks Canada Interpretation Centre,Historic Persons,Grosse-Île,Quebec,Developed quarantine stations which protected Canadians from deadly epidemics,47.026987,-70.672019,true
1580,0101000020E6100000D061BEBC008F5AC071033E3F8C684A40,2972,"Dorval, Mademoiselle Onésime",Hwy 11(The Louis Riel Trail) at Hwy 212,Duck Lake Regional Interpretative Centre,Historic Persons,Duck Lake,Saskatchewan,Teacher at the Red River settlement (1877-80) and Battleford (1880-96),52.817196,-106.216431,true
1378,0101000020E6100000FDF675E09C5D4AC09AEB34D252D54740,2770,Torbay,<Null>,<Null>,Historic Events,TorBay,Newfoundland and Labrador,"Landing of British forces in 1762, prior to Battle of Signal Hill",47.666667,-52.733333,true
1553,0101000020E61000006AF6402B306450C08733BF9A03804740,2945,"Davidson, William",<Null>,Court House Building,Historic Persons,Newcastle,New Brunswick,"First English-speaking settler in the Miramichi district, pioneer ship-builder",47,-65.566667,true
1859,0101000020E610000085B18520075F5BC03ED00A0C59F54840,3251,Neekaneet (Foremost Man),<Null>,<Null>,Historic Persons,Maple Creek,Saskatchewan,"Plains Cree chief, followers settled in Cypress Hills in 1880s",49.916667,-109.483333,true
